PROMIS_Seizure_SeizureName,Ecgonine,Benzoylecgonine,N_Formylcocaine,Ecgonine_methyl_ester,Norcocaine,cis_Cinnamoylcocaine,trans_Cinnamoylcocaine,Percent_Truxilline,Trimethoxycocaine,Tropacocaine,Acetone,Acetonitrile,Benzene,Chloroform,Ethyl_acetate,Hexane,Isobutyl_acetate,Mesitylene,Methyl_acetate,MEK,MIBK,Methylene_Chloride,nPropyl_acetate,Toluene,MP_Xylene,O_Xylene,Methylisobutenylketone,Methylbenzoate,Aspirin,Benzocaine,Caffeine,Dextromorphan,Paracetamol,Phenacetin,Phenobarbitol,Theophylline,Creatine,Creatinine,Diltiazem,Hydroxyzine,Ketamine,Levamisole,Dexamisole,Lignocaine,Nicotinamide,Procaine,Quinine,Strychnine,Thebaine,Sugar_Fructose,Sugar_Glucose,Sugar_Inositol,Sugar_Lactose,Sugar_Maltose,Sugar_Mannitol,Sugar_Sorbitol,Sugar_Sucrose
PS3196528,0.2456,0.3376,0.018,0.1002,0.1256,0.1461,0.3673,2.4673,0.071,0.1078,0,0,0.1382,0,80.7782,1.665,4.045,0,0,0.9672,0,0,3.1758,8.5244,0.7062,0,0,0,0,0,16.8683,0,0,0,0,0,0,0,0,0,0,0,0,17.8315,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3196526,0.1995,0.1798,0.0573,0.174,0.2053,0,0.0283,7.2289,0.0528,0.2235,0.7247,0,0,0,54.306,0.6836,0.9535,0,0,17.9807,0,0,20.2636,4.8859,0.2021,0,0,0,0,9.3714,0,0,0,0,0,0,0,0,0,0,0,12.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3196526,0.1676,0.1552,0.0702,0.1572,0.1872,0,0.0317,8.652,0.0759,0.2024,0.7844,0,0,0,54.0946,0.679,0.9807,0,0,18.003,0,0,20.4004,4.8682,0.1898,0,0,0,0,18.0329,0,0,0,0,0,0,0,0,0,0,0,16.1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3196526,0.239,0.2183,0.0568,0.1722,0.209,0,0.0266,9.3779,0.0373,0.1951,0.8039,0,0,0,54.1092,0.7415,0.9576,0,0,17.732,0,0,20.4922,4.9581,0.2055,0,0,0,0,17.3122,0,0,0,0,0,0,0,0,0,0,0,16.6822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3196526,0.1645,0.1557,0.048,0.1412,0.1792,0,0.0282,5.8929,0.0467,0.1965,0.7984,0,0,0,54.2346,0.5817,0.789,0,0,17.5349,0,0,20.9733,4.898,0.1902,0,0,0,0,16.7001,0,0,0,0,0,0,0,0,0,0,0,13.4703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3196526,0.1762,0.1658,0.0473,0.1302,0.1813,0,0.0242,7.1677,0.0429,0.1853,0.7665,0,0,0,54.3267,0.6418,0.9358,0,0,17.807,0,0,20.2969,5.0245,0.2009,0,0,0,0,34.9516,0,0,0,0,0,0,0,0,0,0,0,14.1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3196526,0.2245,0.2053,0.0653,0.234,0.245,0,0.0405,8.4639,0.0705,0.308,0.7558,0,0,0,54.0989,0.6318,0.8751,0,0,17.2982,0,0,21.0945,5.0451,0.2006,0,0,0,0,19.5284,0,0,0,0,0,0,0,0,0,0,0,14.5725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3196531,0.2266,0.3115,0.0212,0.0954,0.1249,0.15,0.3761,1.8964,0.0724,0.0983,0,0,0,0,81.1402,1.6448,4.0956,0,0,0.7249,0,0,3.2051,8.4844,0.705,0,0,0,0,0,19.7339,0,0,0,0,0,0,0,0,0,0,0,0,24.0083,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3209047,0.2922,0.2687,0.0642,0.4567,0.1702,0.3704,0.428,4.7091,0.1153,0.0798,0,0,4.315,0,39.4749,0.3408,6.4643,0,0.4733,18.4928,0,1.1475,25.3265,3.4779,0.3166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6303,0.4462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3209271,0.1351,0.1498,0.026,0.1073,0.112,0.158,0.2511,1.8098,0.0287,0.0949,1.6607,0,10.3357,0,27.1829,0.2469,1.2189,0,0,10.5146,0,0,36.6329,11.325,0.6843,0.1981,0,0,0,0,3.5683,0,0,0,0,0,37.5634,0,0,4.4539,0,11.2994,0,0,0,0,0,0,0,0,0,0,0,0,1.8029,0,0
PS3209271,0.137,0.1428,0.0223,0.1294,0.11,0.1347,0.2091,2.338,0.0221,0.1038,1.7116,0,10.2305,0,25.8495,0.2289,1.2136,0,0,10.2038,0,0,38.4949,11.1831,0.6842,0.1997,0,0,0,0,3.5474,0,0,0,0,0,27.2826,0,0,3.9011,0,10.1341,0,0,0,0,0,0,0,0,0,0,0,0,1.2274,0,0
PS3209271,0.1462,0.1504,0.0249,0.1409,0.1244,0.1551,0.2456,2.7205,0.0282,0.1096,1.7353,0,10.6269,0,26.2376,0.224,1.2209,0,0,10.5041,0,0,37.0382,11.5152,0.6917,0.2061,0,0,0,0,4.8077,0,0,0,0,0,18.6778,0,0,3.5773,0,10.2897,0,0,0,0,0,0,0,0,0,0,0,0,0.9217,0,0
PS3209271,0.1312,0.1378,0.0249,0.1198,0.0996,0.1447,0.2296,2.7898,0.0253,0.0924,1.7285,0,10.3926,0,25.9423,0.2182,1.203,0,0,10.1553,0,0,38.0145,11.4684,0.6798,0.1974,0,0,0,0,3.3669,0,0,0,0,0,24.5714,0,0,2.8398,0,7.1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3209271,0.1347,0.1459,0.0182,0.1331,0.1208,0.1567,0.2453,2.376,0.028,0.1039,1.7526,0,10.2966,0,26.061,0.2341,1.2245,0,0,10.3222,0,0,37.9391,11.2833,0.6802,0.2064,0,0,0,0,3.8639,0,0,0,0,0,17.5219,0,0,2.984,0,8.3792,0,0,0,0,0,0,0,0,0,0,0,0,0.5482,0,0
PS3209271,0.1498,0.1611,0.0227,0.155,0.1266,0.2043,0.3155,2.9829,0.033,0.1143,1.7527,0,10.5138,0,26.6014,0.2246,1.2328,0,0,10.3987,0,0,36.9014,11.5046,0.6696,0.2003,0,0,0,0,4.0161,0,0,0,0,0,27.8493,0,0,4.6889,0,10.7709,0,0,0,0,0,0,0,0,0,0,0,0,0.4226,0,0
PS3209271,0.1331,0.1404,0.0254,0.1202,0.1035,0.1446,0.2254,3.1091,0.0285,0.0944,1.6838,0,10.3283,0,26.882,0.2614,1.2324,0,0,10.4983,0,0,36.9161,11.3216,0.6724,0.2036,0,0,0,0,3.8582,0,0,0,0,0,0,0,0,3.405,0,8.283,0,0,0,0,0,0,0,0,0,0,0,0,0.726,0,0
PS3209271,0.1322,0.1426,0.029,0.1316,0.1124,0.1608,0.2548,2.6434,0.0302,0.0994,1.7085,0,10.3949,0,26.2967,0.2194,1.2388,0,0,10.3421,0,0,37.4314,11.4848,0.6846,0.1989,0,0,0,0,3.9324,0,0,0,0,0,0,0,0,3.8673,0,9.4288,0,0,0,0,0,0,0,0,0,0,0,0,0.5317,0,0
PS3209271,0.1641,0.169,0.031,0.1698,0.1429,0.1798,0.2741,2.6471,0.0315,0.1324,1.7068,0,10.3964,0,25.9984,0.2173,1.2286,0,0,10.2869,0,0,37.8576,11.418,0.6848,0.2051,0,0,0,0,3.6809,0,0,0,0,0,25.3266,0,0,5.3544,0,13.5328,0,0,0,0,0,0,0,0,0,0,0,0,0.6905,0,0
PS3209271,0.1561,0.1607,0.0207,0.1917,0.143,0.1811,0.2728,2.6244,0.0322,0.1361,1.8116,0,10.6448,0,26.4202,0.2421,1.2118,0,0,10.4031,0,0,36.9032,11.4973,0.6717,0.1942,0,0,0,0,3.9992,0,0,0,0,0,19.5209,0,0,3.4842,0,8.6614,0,0,0,0,0,0,0,0,0,0,0,0,0.5997,0,0
PS3209271,0.1396,0.1471,0.0215,0.1446,0.1279,0.1658,0.2519,2.5498,0.0292,0.1146,2.0103,0,9.3144,0,27.4924,0.1974,1.1341,0,0,11.4375,0,0,37.5681,10.1078,0.5728,0.1652,0,0,0,0,3.4956,0,0,0,0,0,23.494,0,0,2.9121,0,8.1573,0,0,0,0,0,0,0,0,0,0,0,0,0.6669,0,0
PS3209271,0.1491,0.1496,0.0174,0.1683,0.1321,0.1523,0.2289,2.4238,0.0264,0.1315,1.7061,0,10.4532,0,25.9786,0.2403,1.2074,0,0,10.3124,0,0,37.7203,11.497,0.6861,0.1986,0,0,0,0,4.142,0,0,0,0,0,24.673,0,0,4.8654,0,13.3061,0,0,0,0,0,0,0,0,0,0,0,0,0.9113,0,0
PS3209480,0.116,0.1411,0.0609,0.0104,0.4968,0,0.0436,1.6948,0.0766,0.024,0,0,5.9789,0,73.3435,0.212,0,0,0,0,0,0,0,17.8862,2.0638,0.4683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4104,1.3864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3209480,0.118,0.1371,0.0727,0.0116,0.5151,0,0.0404,1.3226,0.0776,0.0242,0,0,5.8721,0,74.0997,0.2231,0,0,0,0,0,0,0,17.3523,1.9594,0.4416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5414,2.5169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3208903,0.1802,1.0353,0.0309,0.1355,0.1949,0.696,0.8855,1.1058,0.1126,0.1394,0,0,0,0,0,0,0,0,0,0,81.7687,0,0,18.2313,0,0,0,0,0,0,4.5769,0,0,0,0,0,0,0,0,5.0133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3210039,0.2265,0.249,0.065,0.3938,0.0895,0,0,12.2664,0,0.5455,1.5575,0,2.3161,0,29.7125,0.8553,3.2886,0,0.6525,7.2411,0,3.0085,34.1206,16.0457,0.6466,0.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3210179,0.1513,0.2878,0.138,0.075,0.4065,0.1003,0.6013,0.0833,0.0855,0.0693,0,0,4.8847,0,75.218,0,0,0,0,0,0,0,0,16.2788,2.781,0.8376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3210667,0.0864,0.1671,0.0189,0.1229,0.2962,0,0.0573,5.8527,0.0413,0.0922,0,0,2.1383,0,59.7094,0.4425,2.0866,0,0.1987,12.1695,0,0,1.4754,20.7041,0.7733,0.0997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3210667,0.125,0.1493,0.0159,0.415,0.2848,0,0.058,6.6252,0.0325,0.197,0,0,1.6011,0,57.5138,0.4183,1.6361,0,0.1677,11.3094,0,0,1.6399,24.5635,0.9502,0.0909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3209701,0.3022,0.5315,0.0154,0.2978,0.2395,0.3229,0.5083,1.3537,0.0295,0.0554,22.5267,0,2.4444,0,27.5445,0,5.5794,3.4679,0,2.4186,0,0,24.5849,8.827,0.7666,0,1.8399,0,0,0,7.7869,0,0,0,0,0,0,0,0,0,0,11.9955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3209706,0.2875,0.2348,0.0164,0.3834,0.1632,0.1823,0.3048,4.0505,0.0602,0.1366,1.6286,0,12.5901,0,32.6544,0.249,1.2384,0,0,11.6687,0,0,27.3397,12.1932,0.3497,0.0883,0,0,0,0,0,0,0,0,0,0,0,0,0,2.745,0,15.3373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3209706,0.2966,0.2476,0.0217,0.3732,0.172,0.1859,0.3046,4.6851,0.0595,0.1324,1.7547,0,12.147,0,32.3679,0.2769,1.1882,0,0.3285,11.8,0,0,28.0695,11.6354,0.3447,0.0872,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6926,0,15.0449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3212639,0.133,0.1988,0.0163,0.2705,0.0805,0.0991,0.2486,6.4661,0.0591,0.1272,2.1549,0,2.4326,0,49.9514,0.5983,1.8718,0,0,8.5597,0,0.3898,26.252,6.5317,0.9009,0.1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3212639,0.123,0.1928,0.0198,0.3102,0.0763,0.1249,0.264,5.7581,0.0684,0.1333,1.9749,0,2.3303,0,54.3338,0.5981,1.9244,0,0,9.0286,0,0.3402,21.5565,6.7847,0.8106,0.1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
